gene_names	ID	CpG_logFC	Gene_logFC	Gene_P.value	Gene_log2_P.value
FOSL2	2_28614158	UP	-0.27570182685019873	0.5895812092815667	0.7622375502852783
FOXC2	16_86591953	"NA"	-1.1917317612265332	0.08258719767275169	3.5979380314413762
FOXD2	1_47901530	DOWN	-1.8180735853995718	0.03649972092503766	4.77597075651093
FOXD3	1_63769568	UP	-0.703758261252653	0.0873957358066484	3.516293299987994
FOXK2	17_80537131	UP	-0.06592441053182707	0.7343077897181932	0.44554319036848167
FOXK2	17_80537131	UP	-0.06592441053182707	0.7343077897181932	0.44554319036848167
FOXK2	17_80537131	UP	-0.06592441053182707	0.7343077897181932	0.44554319036848167
FOXK2	17_80537131	UP	-0.06592441053182707	0.7343077897181932	0.44554319036848167
FOXK2	17_80537131	UP	-0.06592441053182707	0.7343077897181932	0.44554319036848167
FOXL1	16_86612025	"NA"	0.19585632642153117	0.8756453538026965	0.19158141445290477
FOXM1	12_2983951	"NA"	-0.0019375956499221303	0.995879750626422	0.005956543003931417
FOXO4	X_70301934	UP	0.14945448288614926	0.5766866510836266	0.7941404670446867
FOXO4	X_70301934	UP	0.14945448288614926	0.5766866510836266	0.7941404670446867
FOXP1	3_71631753	"NA"	0.07645830960702238	0.7585951454342894	0.39859795563101735
FOXP3	X_49120043	"NA"	0.25626292243682824	0.5142633301280226	0.9594208098117378
FOXR2	X_55647890	"NA"	0.4010862480769566	0.42604694055160475	1.2309157039427308
FOXRED1	11_126132611	"NA"	0.07101348450888434	0.7701367346039969	0.376813481778323
FPGT	1_74660238	"NA"	-0.3358744795704096	0.2697435328738628	1.8903397235064183
FPGT-TNNI3K	1_74660238	"NA"	-0.48229892260899365	0.4447970164871562	1.1687809837900154
FPR1	19_52254325	"NA"	-0.8737672674977923	0.5782999325230015	0.7901101611020092
FPR2	19_52254325	"NA"	-0.38825082519120047	0.7789691238512136	0.360361949847582
FPR3	19_52293146	"NA"	-0.20462416506178024	0.8490384941765423	0.2360981299210211
FRMD4B	3_69581852	DOWN	-1.3687047716170997	0.06248497498104471	4.000346866020396
FRMD7	X_131260204	"NA"	0.4320354460910396	0.6596573469282886	0.6002112708046351
FRMPD3	X_106785648	"NA"	0.378796544493766	0.6199899771261146	0.6896832020770921
FRMPD3-AS1	X_106785648	"NA"	0.15064735895449477	0.8173628459434055	0.29095142920366884
FRRS1	1_100231938	"NA"	0.5883064466890633	0.17032940068778565	2.553600613684719
FRS3	6_41746526	"NA"	0.047827355016102135	0.9046724500775614	0.1445325570407923
FRS3	6_41752785	"NA"	0.047827355016102135	0.9046724500775614	0.1445325570407923
FRY	13_32604928	"NA"	1.2110389381757987	0.021251712909540397	5.556277061159403
FRY-AS1	13_32604928	"NA"	0.4334386465208544	0.46713115566494234	1.0981004249058606
FSCB	14_44972643	DOWN	0.41238029432318957	0.5539269477221356	0.8522323697108977
FSD1	19_4294778	"NA"	0.23916584431512866	0.7725699282881058	0.37226257205989577
FTLP1	20_44596299	"NA"	0.719018164632554	0.33447098206294557	1.5800470435119465
FTO	16_53735580	"NA"	-0.2594430610470644	0.5470032310432418	0.8703787401212768
FTSJ1	X_48331695	"NA"	-0.15707890102298805	0.49130231557103743	1.0253170561750238
FTSJ2	7_2271653	"NA"	0	1	-0
FTSJ2	7_2281303	"NA"	0	1	-0
FTX	X_73512504	UP	0.5463891900768267	0.13179203460460037	2.9236649171340154
FTX	X_73512504	UP	0.5463891900768267	0.13179203460460037	2.9236649171340154
FUNDC2	X_154250358	UP	-0.4422124634293203	0.01449667293747153	6.108134357629256
FUNDC2	X_154250358	UP	-0.4422124634293203	0.01449667293747153	6.108134357629256
FUNDC2	X_154250358	UP	-0.4422124634293203	0.01449667293747153	6.108134357629256
FUNDC2	X_154250358	UP	-0.4422124634293203	0.01449667293747153	6.108134357629256
FUS	16_31191436	"NA"	0.03780093867442069	0.8370515911623854	0.2566115497457379
FUT7	9_139924201	"NA"	0.07552869274930663	0.9292300731846057	0.10589224925095465
FXR2	17_7516998	"NA"	0.2548727365016932	0.2801149616725555	1.8359090513023981
FXYD1	19_35628459	UP	-0.23012893176845917	0.7524898368441637	0.4102559979765367
FXYD1	19_35628459	UP	-0.23012893176845917	0.7524898368441637	0.4102559979765367
FXYD2	11_117696255	UP	-1.059579166414058	0.2625591631017799	1.9292855494561434
FXYD3	19_35605735	"NA"	0.03528985451711897	0.9702475636542486	0.04357518955980977
FXYD5	19_35628459	UP	0.6585887433453292	0.013395718729646414	6.222084200615399
FXYD5	19_35628459	UP	0.6585887433453292	0.013395718729646414	6.222084200615399
FXYD7	19_35628459	UP	0.4547906962678634	0.3752628306863738	1.4140266947238866
FXYD7	19_35628459	UP	0.4547906962678634	0.3752628306863738	1.4140266947238866
FYCO1	3_46036722	DOWN	-0.004891342004789578	0.9832154115835977	0.02442056522136597
FYN	6_112186303	"NA"	-1.1316026886656108	0.06942421674874934	3.8484171942746355
FZD6	8_104310067	"NA"	-1.3221068186304374	0.25670553707156596	1.9618136800821893
FZD8	10_35926482	"NA"	0.4296699248900701	0.6555810785286541	0.6091538791119968
G3BP2	4_76648262	"NA"	0.015346024648562384	0.9465005591979184	0.07932473660568723
G6PD	X_153755322	"NA"	0.35651292423291814	0.36098007028733203	1.4700089067813722
G6PD	X_153771682	UP	0.35651292423291814	0.36098007028733203	1.4700089067813722
G6PD	X_153771682	UP	0.35651292423291814	0.36098007028733203	1.4700089067813722
G6PD	X_153771682	UP	0.35651292423291814	0.36098007028733203	1.4700089067813722
G6PD	X_153771682	UP	0.35651292423291814	0.36098007028733203	1.4700089067813722
GAB3	X_153967467	UP	0.11483511818048608	0.7339739541926689	0.44619922640167897
GABARAPL1	12_10361208	"NA"	-0.9400733946009052	0.21622373793963529	2.2094031780689316
GABBR1	6_29592572	"NA"	-1.530804154375991	0.2607399136402527	1.9393166497075658
GABRA1	5_161273111	UP	-0.46011804558677305	0.2494004416548423	2.0034640748974595
GABRA3	X_151556236	DOWN	0.22350551048401268	0.7140712390732787	0.48586008347493814
GABRA3	X_151617837	"NA"	0.22350551048401268	0.7140712390732787	0.48586008347493814
GABRA5	15_27105423	UP	-0.6096514258845183	0.15432348450531408	2.6959704710780765
GABRE	X_151126538	DOWN	-0.035210229518357755	0.9858617006838253	0.020542819208933135
GABRE	X_151142087	"NA"	-0.035210229518357755	0.9858617006838253	0.020542819208933135
GABRQ	X_151805338	UP	0.16514053764057834	0.8791657034866598	0.185792987461463
GAD1	2_171664227	"NA"	-0.25755711548904087	0.8362569529382015	0.2579817940029054
GADD45A	1_68149975	"NA"	-0.0916243814046851	0.8412788677116377	0.24934398955980863
GALNT4	12_89917112	"NA"	-0.25086766327846255	0.5810296079285364	0.78331641297301835
GALNT7	4_174089559	"NA"	-0.12710271612215163	0.6911391189523366	0.532951955878372
GANAB	11_62407272	"NA"	0.25748496547337396	0.22490863388873053	2.152589049914951
GANAB	11_62377953	"NA"	0.25748496547337396	0.22490863388873053	2.152589049914951
GAPDH	12_6641136	"NA"	0.2557064083018705	0.4003403822656424	1.3207009474207647
GAPDHS	19_36020996	"NA"	-0.2799152880696698	0.6675155078896833	0.5831267406405051
GAR1	4_110736003	"NA"	0.028376492377498508	0.9159042968009531	0.12673123646026635
GARS	7_30632312	"NA"	0	1	-0
GAS7	17_10094567	"NA"	0.826034285250417	0.14410259087329447	2.7948318203986346
GATA1	X_48638357	"NA"	-0.4307468839336899	0.7023548162247701	0.5097280582504073
GATA2	3_128208841	"NA"	0.9545258106320063	0.2726086111562457	1.875096960197663
GATA4	8_11531479	DOWN	0.3713047624158632	0.640791597753593	0.6420728640550593
GATS	7_99800318	UP	0	1	-0
GATSL3	22_30683909	"NA"	0	1	-0
GBP2	1_89615945	"NA"	-0.9774994269877109	0.20171423598426064	2.309615189126192
GBP4	1_89664459	"NA"	-0.18666946628622227	0.8529260077250891	0.2295075033065287
GBP5	1_89735158	"NA"	-0.6291284806871653	0.3341267396789367	1.5815326508001812
GBP6	1_89827325	UP	0.04874594146991118	0.95557355026104	0.06556117352858612
GBP7	1_89640140	"NA"	0.6140367990799569	0.40138898492396735	1.3169270686542323
GCAT	22_38185568	"NA"	-0.2248925582852639	0.7497997819446023	0.41542268882322436
GCLM	1_94370390	UP	-1.3996613516478265	0.06973511937158677	3.8419707936096996
GCM2	6_10879441	DOWN	0.23103129647159437	0.8110523407682179	0.3021330739958142
GCSAM	3_111851530	"NA"	0.5168971365382453	0.3889137952659193	1.3624776849834737
GCSHP3	2_206976307	"NA"	0.03873357495459118	0.7822325924896228	0.35433044625763566
GDF10	10_48435607	"NA"	0.1780355314900044	0.889380546467323	0.16912724610311208
GDF2	10_48416246	"NA"	-0.6211573115255131	0.23442628582888525	2.092793749065729
GDF7	2_20857075	"NA"	-0.34742390299907133	0.4047601532604933	1.3048608244278586
GDI1	X_153657610	UP	-0.1775331079831659	0.5811792903401014	0.7829447997898998
GDI1	X_153657610	UP	-0.1775331079831659	0.5811792903401014	0.7829447997898998
GDPD2	X_69641136	"NA"	-0.7801831722451706	0.38395438004183324	1.3809931891420746
GDPGP1	15_90762574	"NA"	0.23418717877811268	0.3587023619397589	1.4791408498775167
GEMIN8	X_14038324	"NA"	-0.0030088886135675175	0.9910234282714698	0.013008931066375266
GEMIN8P4	1_90454162	"NA"	-0.22397525885780278	0.49785636930564603	1.006198507570341
GEN1	2_17926946	"NA"	-0.7198479732762708	0.033551225244186036	4.897490737166418
GET4	7_909888	"NA"	-0.13744688503409908	0.6230247982888732	0.6826385068285086
GFM1	3_158359954	"NA"	-0.2835668424389821	0.22490987813624708	2.1525810686083853
GGA1	22_38000189	"NA"	-0.13354152202147507	0.6171313990688344	0.6963503954605723
GGCT	7_30540287	"NA"	-0.18668590396328089	0.6422114283102115	0.6388797564824045
GGT5	22_24638204	"NA"	0.7351277282458808	0.46056396524863874	1.118526556511241
GGT6	17_4463759	"NA"	-1.3868388296030632	0.040085573616646816	4.6407730707115125
GGT7	20_33452578	"NA"	-0.04672113810125156	0.9421749519887127	0.08593311686371449
GHITM	10_85897642	"NA"	-0.08891760422145012	0.6794730379909512	0.5575117899999014
GHSR	3_172158952	DOWN	-1.1764670377560078	0.0052658856941320735	7.569108079324183
GINS1	20_25378950	"NA"	0.04633582287082216	0.9084909304101909	0.13845598297893788
GIPC1	19_14590371	"NA"	-0.002182578525891987	0.9968917410615975	0.004491253367009757
GIT2	12_110432839	"NA"	0.13519058909794257	0.39066317805216055	1.356002814141848
GJA8	1_147374663	"NA"	-0.023911577434764908	0.9580749062968068	0.06178963859369176
GJB2	13_20766535	"NA"	0.38011945609985	0.738973724413007	0.4364050273129347
GJB6	13_20805863	"NA"	1.490032666233192	0.16080190291589996	2.636643615540371
GJD3	17_38517587	"NA"	0.504367695501025	0.5921717953161261	0.7559123171827263
GJD4	10_35885265	UP	-0.8370480880930913	0.14685072981871328	2.7675776593013977
GK	X_30670916	"NA"	-0.12560049449821165	0.7209293451198939	0.47207022022013867
GLA	X_100658737	UP	0.06168244627902819	0.837288419060992	0.25620342423352843
GLB1L2	11_134198546	"NA"	-0.3324028626827092	0.7990196527943293	0.32369710657737855
GLB1L3	11_134140117	"NA"	-0.14898381654787762	0.8677084577559677	0.20471770337172415
GLCCI1	7_8007422	UP	-0.6330453451333087	0.37409784830783	1.418512426899052
GLI1	12_57847046	"NA"	0.7015198605009267	0.09834437779448227	3.3460136116976154
GLIPR1	12_75871665	"NA"	0.5788922403066454	0.3641874659341513	1.457246824263475
GLOD5	X_48620022	"NA"	0.8333954309419502	0.405627685105561	1.3017719716352951
GLRA1	5_151303700	DOWN	0.930365438950782	0.12837986719176997	2.961509121243056
GLUD1	10_88851827	"NA"	-0.18764319817957453	0.4879792022879571	1.0351084335652245
GLYCTK	3_52317478	"NA"	-0.18929330336317518	0.5340213710587067	0.9050306164511744
GLYR1	16_4896332	"NA"	-0.06311321578319706	0.6788606973785343	0.5588125319335062
GMCL1	2_70054831	"NA"	0.2679477950070517	0.29223113662156336	1.774818192391627
GMNN	6_24774086	"NA"	-0.5421863352082545	0.11940309605360469	3.0660878495470203
GMPR2	14_24699675	"NA"	-0.023246748539137663	0.8855231342700134	0.17539809704552067
GMPR2	14_24702554	"NA"	-0.023246748539137663	0.8855231342700134	0.17539809704552067
GNAI1	7_79761339	"NA"	-0.35241804117003017	0.8062666808634382	0.3106709912160293
GNAO1	16_56224456	UP	-0.31278771298591423	0.6716761044328653	0.5741623904202713
GNB3	12_6943615	"NA"	-1.3179421380540317	0.17988862867598446	2.474824102690805
GNB4	3_179154374	"NA"	0.11128558198836114	0.6611238664420453	0.5970074982525764
GNG12	1_68296855	"NA"	1.454429899635748	0.215621501447018	2.2134270462760797
GNG12-AS1	1_68296855	"NA"	-0.39054412165259933	0.6757808048395761	0.5653727227165849
GNG3	11_62462849	"NA"	-1.1323485127795625	0.0064956006960985736	7.266321336169866
GNL1	6_30517120	"NA"	-0.3802032599866427	0.15819290427801705	2.6602432055223066
GNL3L	X_54555376	UP	0.19125814180622758	0.2442535815638951	2.0335483778663264
GNL3L	X_54555376	UP	0.19125814180622758	0.2442535815638951	2.0335483778663264
GNL3L	X_54555376	UP	0.19125814180622758	0.2442535815638951	2.0335483778663264
GNPDA1	5_141391682	"NA"	0.44712322793100867	0.4048354976389229	1.3045922978830031
GORASP2	2_171776833	"NA"	0.02969903175256583	0.8387630659359906	0.2536647596380439
GOT1	10_101189732	"NA"	-0.09572076653335948	0.7701661601240221	0.37675836008509456
GP6	19_55539624	"NA"	-0.5067663858607165	0.5313611786090429	0.9122352668973382
GPBP1	5_56459373	"NA"	-0.0551839694362144	0.8069288759552058	0.309486577305869
GPC2	7_99772718	"NA"	0.7271713140702585	0.19151801186401302	2.384448013938677
GPC4	X_132547134	UP	-0.05261107997500214	0.9749642597674104	0.036578761359873056
GPC4	X_132547134	UP	-0.05261107997500214	0.9749642597674104	0.036578761359873056
GPD2	2_157289370	"NA"	-0.34230037401154245	0.3520566297333657	1.506120584023941
GPKOW	X_48970167	UP	0.17656017195096885	0.33991960737081617	1.5567345125288667
GPLD1	6_24494206	"NA"	-0.003723925436535769	0.9946912425245054	0.007679319990378411
GPN1	2_27847776	"NA"	-0.30163760078876223	0.10616537795878746	3.235614735438566
GPN3	12_110904166	"NA"	0.09265593184864329	0.7879727333752229	0.34378238665868843
GPN3	12_110906266	"NA"	0.09265593184864329	0.7879727333752229	0.34378238665868843
GPR119	X_129517624	DOWN	-0.27611933143254586	0.42974820191980556	1.2184364914535002
GPR124	8_37639018	"NA"	0	1	-0
GPR133	12_131431724	DOWN	0	1	-0
GPR143	X_9752452	UP	-0.2699386964988315	0.7246271952629002	0.46468914372674763
GPR146	7_1082453	UP	-0.32794916579367184	0.6416591172507626	0.6401210287873178
GPR15	3_98248678	"NA"	0.0948433472726089	0.9356361038801593	0.0959805620940957
GPR151	5_145892727	DOWN	1.1674578774991702	0.15318234647059648	2.706678051716128
GPR162	12_6921878	"NA"	-0.65782023523114	0.4004237979640518	1.3204003759970322
GPR3	1_27714328	"NA"	-0.06702424351749348	0.9026779582323952	0.1477167150756106
GPR32	19_51269603	"NA"	-1.8253679964545033	0.19302889855951713	2.373111243831902
GPR34	X_41546237	"NA"	0.9458458002405197	0.2858381846231651	1.8067294384721468
GPR50	X_150334826	"NA"	-0.31017801760701236	0.4061147996013461	1.300040492095887
GPR50-AS1	X_150334826	"NA"	-0.40502280316400086	0.25455557786027416	1.9739474163876118
GPR56	16_57661166	"NA"	0	1	-0
GPR62	3_51982010	"NA"	0.16369226434814887	0.8495831923513124	0.23517286988379163
GPR82	X_41578019	"NA"	-0.016814487685488877	0.9802055467071312	0.02884378431166773
GPR84	12_54757256	UP	-0.8716493902646667	0.34386002244793457	1.5401066986175584
GPR84	12_54757256	UP	-0.8716493902646667	0.34386002244793457	1.5401066986175584
GPR88	1_101000525	DOWN	0.0680167053045161	0.9473566438031039	0.07802044703554724
GPR88	1_101000525	DOWN	0.0680167053045161	0.9473566438031039	0.07802044703554724
GPR98	5_89822079	"NA"	0	1	-0
GPRASP1	X_101904095	"NA"	-0.6568696214265897	0.3174820839814143	1.6552529142795853
GPS2	17_7203975	"NA"	-0.15883803626715354	0.5892383118400766	0.7630768584973667
GPSM3	6_32153169	"NA"	0.1552576372032224	0.6623005797975604	0.5944419736776851
GPX4	19_1086677	"NA"	0.16224565151265047	0.6174924627902709	0.6955065678442369
GPX5	6_28491245	"NA"	-0.234250853012969	0.5069638967248573	0.980045085076121
GRAMD1A	19_35481379	"NA"	0.05685268143402311	0.8337789865448584	0.26226308204730137
GRB7	17_37887992	"NA"	0.43286285612565045	0.578979242569227	0.7884164689168082
GRIA2	4_158117306	UP	-0.2570922054697018	0.6953455982084683	0.5241978956173398
GRID1	10_88118201	"NA"	2.4653376611110622	0.025763275457899647	5.27854016517063
GRIN1	9_140031605	DOWN	-0.98833593295368	0.3909616705373199	1.3549009206956677
GRIN2C	17_72854303	"NA"	-0.3579352834221474	0.4987122712982398	1.003720392539428
GRIPAP1	X_48849145	UP	-0.31339425212086436	0.11048251774861001	3.1781099927163656
GRK5	10_120964464	"NA"	0.24449695652968595	0.714451286106327	0.485092448421021
GRK5-IT1	10_120964464	"NA"	0.3470272274844456	0.692499230764399	0.5301156262858298
GRK6	5_176826407	"NA"	0.08430280736650353	0.800050396479746	0.32183721431061085
GS1-594A7.3	X_15618031	DOWN	0	1	-0
GS1-600G8.3	X_13326377	"NA"	0	1	-0
GS1-600G8.4	X_13326377	"NA"	0	1	-0
GSAP	7_77045115	"NA"	-0.8603675246927649	0.15310172554082396	2.7074375519898255
GSDMA	17_38115317	"NA"	0.9910643529721512	0.19814415771108898	2.3353776648789553
GSDMB	17_38074576	"NA"	0.5686905483140965	0.14719695222254878	2.7641802948167253
GSE1	16_85643567	"NA"	0.6854659065949988	0.054728202272766875	4.1915717224995745
GSN	9_123968883	"NA"	-0.1326838791003171	0.817189389158293	0.2912576234497207
GSPT2	X_51485897	UP	0.036377790004642474	0.9565438537423983	0.06409698295332288
GSTK1	7_142937324	"NA"	0.1768206086506554	0.6028320907927107	0.7301718763670185
GSTK1	7_142957854	"NA"	0.1768206086506554	0.6028320907927107	0.7301718763670185
GTF2A2	15_59948719	"NA"	-0.14403109903211142	0.6607869123609086	0.5977429820691649
GTF2H4	6_30864617	"NA"	0.0726798455886648	0.7912709291389671	0.3377563405161483
GTF3A	13_27996285	"NA"	-0.40930345205706686	0.11116086094943811	3.169279181408661
GTF3C2	2_27577243	"NA"	0.1925894278137017	0.1608623254617489	2.636101613660218
GTF3C4	9_135544917	"NA"	-0.05230070210764115	0.8199381330571566	0.28641303698449766
GTPBP4	10_1033144	"NA"	-0.3319228662614684	0.17751706912859253	2.493970341463272
GTSF1L	20_42352627	"NA"	0.39208464003162913	0.6354087539194191	0.6542431289323709
GUCA1C	3_108671870	"NA"	0.36472184087244397	0.4270956232785862	1.2273689810483335
GUCD1	22_24947755	"NA"	0.20672472524209073	0.3781382941326903	1.4030141361789603
GUCY2F	X_108724873	"NA"	-1.8688466162058295	0.01105470930098517	6.499195101802066
GUF1	4_44674228	"NA"	0.04325974583714931	0.8509541327082069	0.23284672360803954
GULP1	2_189149549	DOWN	0.0091175143650277235	0.9937040415668789	0.009111862155756375
GXYLT2	3_72931916	"NA"	1.1437748783755817	0.39696151272052005	1.3329289567858302
GYG1	3_148707279	UP	-0.48770520530788186	0.1208447300743263	3.0487735349937175
GYS1	19_49496478	"NA"	-0.12131395003051537	0.6702830235022585	0.5771577002329936
GZF1	20_23342097	"NA"	-0.18590427110215746	0.4004067156851727	1.3204619233996588
H1F0	22_38185568	"NA"	0	1	-0
H2AFV	7_44884667	"NA"	0	1	-0
HAL	12_96388569	"NA"	-1.1510309115792063	0.2281300282220399	2.1320717371643605
HAMP	19_35772213	"NA"	-0.2940630350358333	0.6625656216562392	0.5938647462115073
HAND1	5_153854715	"NA"	0.6527923811506051	0.37143324300129377	1.4288251536935217
HAND2	4_174446836	DOWN	0.33969086911338664	0.6460378791055705	0.6303093380244438
HAND2-AS1	4_174446836	DOWN	-0.20116744976901124	0.7498048054614066	0.41541302307154243
HAP1	17_39881889	"NA"	0.33095885555297055	0.558387957232128	0.840660267646458
HAPLN3	15_89426819	"NA"	-0.5504580067669416	0.5146450904053684	0.9583502311806026
HAS1	19_52213503	"NA"	0.6129879798593172	0.43619692205057237	1.1969485050050819
HAUS5	19_36099660	"NA"	0.016667125675964733	0.9576823796158488	0.06238083697578702
HAUS7	X_152721325	UP	0.0503447291254866	0.8277704550470728	0.27269733836764987
HAUS7	X_152759100	"NA"	0.0503447291254866	0.8277704550470728	0.27269733836764987
HCCS	X_11124746	UP	-0.0625904111950728	0.7979216895488115	0.32568093195277953
HCCS	X_11124746	UP	-0.0625904111950728	0.7979216895488115	0.32568093195277953
HCFC1	X_153233726	"NA"	0.046323697276489995	0.8538301183121492	0.22797904125799975
HCFC1-AS1	X_153233726	"NA"	-0.012660013184353502	0.981916093935695	0.02632834533182
HCG14	6_28864061	"NA"	-0.11572767814469698	0.8478307191704888	0.23815185485431156
HCG15	6_28953082	"NA"	-0.12885956463033743	0.9050040082961004	0.14400391292787246
