"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0046847","BP","GO:0046847","filopodium assembly","11/1355","59/18670",0.00311581537033356,0.00311581537033356,0.0292078165969323,"CDC42/CAPZB/RHOQ/RAB17/MIEN1/FGD2/PRKCD/ARF6/SRGAP2C/ARAP1/SRGAP2",11
"GO:0043280","BP","GO:0043280","positive regulation of cysteine-type endopeptidase activity involved in apoptotic process","19/1355","132/18670",0.00315018302484484,0.00315018302484484,0.0294693442808354,"BID/BAK1/RHOA/BAX/PYCARD/CTSH/P2RX1/DAP/F3/CTSD/APAF1/HIP1/PPARG/CASP9/MTCH1/NLRP3/SYK/RPS27L/CARD9",19
"GO:0048871","BP","GO:0048871","multicellular organismal homeostasis","52/1355","486/18670",0.00316113141926306,0.00316113141926306,0.0295111664852686,"PRKAR2B/SLC11A1/PTGER3/TFE3/ATP6AP1/PRKACA/ACADVL/ACTB/ADCY2/TP53INP2/SNX10/BAX/LYZ/CHMP4B/CORO1A/CTSH/CA2/RAB3D/CDH23/PPARGC1A/TCIRG1/EIF4G1/PLCL1/MFN2/PTK2B/CXCR4/GADD45G/ARNTL/PIWIL4/RAC1/TLR4/PCTP/ADAM17/ACSL1/LPCAT1/ADAMTS5/ZBTB7B/INAVA/ABHD6/SYK/TPP1/STAT6/CTNNB1/ADRB2/HDAC3/AQP4/CEBPB/DDIT3/IRX3/GBA/GPR3/GPX1",52
"GO:0034377","BP","GO:0034377","plasma lipoprotein particle assembly","7/1355","28/18670",0.00319207445763947,0.00319207445763947,0.0296635989899731,"SOAT1/ABCA7/PRKACA/ARF1/APOA2/P4HB/APOC2",7
"GO:0017038","BP","GO:0017038","protein import","25/1355","192/18670",0.00319484832030228,0.00319484832030228,0.0296635989899731,"TNPO3/NFKBIA/TGFB1/GRPEL1/TMCO6/IPO13/FAM53C/ARNTL/AGT/PRICKLE1/AKT1/HEATR3/TOMM40L/LMNA/PEX19/ZC3H12A/PRKCD/SYK/HDAC3/SNX33/HCLS1/CHP1/FAM53B/FLNA/PAM16",25
"GO:0038094","BP","GO:0038094","Fc-gamma receptor signaling pathway","20/1355","142/18670",0.00322060903323254,0.00322060903323254,0.0296635989899731,"CDC42/ACTB/HCK/LIMK1/ARPC3/ACTR3/NCKAP1L/ARPC1B/RAC1/MYO1G/ACTR2/PTPRJ/FCER1G/ARPC5/ARPC2/PRKCD/SYK/GRB2/ARPC4/ARPC1A",20
"GO:0034383","BP","GO:0034383","low-density lipoprotein particle clearance","9/1355","43/18670",0.00322891427398706,0.00322891427398706,0.0296635989899731,"SOAT1/HMOX1/NPC2/CLTA/NCEH1/AP2M1/ANXA2/AP2A1/ANXA2P2",9
"GO:1901659","BP","GO:1901659","glycosyl compound biosynthetic process","9/1355","43/18670",0.00322891427398706,0.00322891427398706,0.0296635989899731,"UPP2/TYMP/ADA2/NME3/IMPDH1/PUDP/CDA/TK2/UPP1",9
"GO:0006644","BP","GO:0006644","phospholipid metabolic process","47/1355","430/18670",0.003234005052172,0.003234005052172,0.0296635989899731,"GDE1/PNPLA6/HEXB/HDHD5/SLC44A1/HADHA/PIGS/PIK3IP1/PNPLA3/ABHD12/PLA2G15/TGFB1/WDR91/PITPNM1/LPCAT3/PLEK/PLA2G4A/PTK2B/FLT3/OCRL/GPCPD1/KLF4/IDH1/PCTP/ARF1/INPP1/GPD1L/LPCAT1/PI4K2A/APOA2/CAPN2/ABHD6/MTMR14/PLB1/PRKCD/SGMS2/PIP4P1/SMPD1/WDR81/MFSD2A/SERINC2/LPL/PGP/PCYT2/FAR1/APOC2/PI4KA",47
"GO:0001921","BP","GO:0001921","positive regulation of receptor recycling","5/1355","15/18670",0.00324257132212484,0.00324257132212484,0.0296635989899731,"VAMP3/NSF/ANXA2/ARAP1/ANXA2P2",5
"GO:0044539","BP","GO:0044539","long-chain fatty acid import into cell","5/1355","15/18670",0.00324257132212484,0.00324257132212484,0.0296635989899731,"THBS1/AKT1/ACSL1/SLC27A4/IRS2",5
"GO:0048569","BP","GO:0048569","post-embryonic animal organ development","5/1355","15/18670",0.00324257132212484,0.00324257132212484,0.0296635989899731,"BAK1/BAX/LDHA/KLF4/MYO7A",5
"GO:0140354","BP","GO:0140354","lipid import into cell","5/1355","15/18670",0.00324257132212484,0.00324257132212484,0.0296635989899731,"THBS1/AKT1/ACSL1/SLC27A4/IRS2",5
"GO:1903169","BP","GO:1903169","regulation of calcium ion transmembrane transport","21/1355","152/18670",0.00326046620401602,0.00326046620401602,0.029767530283686,"CYBA/PRKACA/BAX/CBARP/CORO1A/TGFB1/PTPN6/PDE4D/PTK2B/PDPK1/PSEN2/G6PD/SELENON/STIM1/CHD7/PRNP/GPR35/SLC8A1/STAC3/CALM1/STIMATE",21
"GO:0006625","BP","GO:0006625","protein targeting to peroxisome","12/1355","68/18670",0.00332325125758559,0.00332325125758559,0.0301594284815065,"CRAT/ACOT8/PHYH/SCP2/CAT/HSD17B4/IDH1/NUDT7/UBC/PEX19/ACOX2/GSTK1",12
"GO:0072662","BP","GO:0072662","protein localization to peroxisome","12/1355","68/18670",0.00332325125758559,0.00332325125758559,0.0301594284815065,"CRAT/ACOT8/PHYH/SCP2/CAT/HSD17B4/IDH1/NUDT7/UBC/PEX19/ACOX2/GSTK1",12
"GO:0072663","BP","GO:0072663","establishment of protein localization to peroxisome","12/1355","68/18670",0.00332325125758559,0.00332325125758559,0.0301594284815065,"CRAT/ACOT8/PHYH/SCP2/CAT/HSD17B4/IDH1/NUDT7/UBC/PEX19/ACOX2/GSTK1",12
"GO:0071621","BP","GO:0071621","granulocyte chemotaxis","18/1355","123/18670",0.00333065506536906,0.00333065506536906,0.0301665274101021,"CCL22/BST1/PDE4D/NCKAP1L/PREX1/LGALS3/RAC1/IL1RN/THBS1/FCER1G/ITGB2/SYK/C3AR1/SCG2/IL17RA/HRH1/CCL23/CCL3",18
"GO:1903076","BP","GO:1903076","regulation of protein localization to plasma membrane","15/1355","95/18670",0.00339827683412349,0.00339827683412349,0.0306891411697409,"ACTB/TGFB1/RHOQ/LRP1/LGALS3/PDPK1/AKT1/AP2M1/CDK5/ARF6/CNPY4/PTPN9/PRNP/RHOG/STAC3",15
"GO:0030595","BP","GO:0030595","leukocyte chemotaxis","28/1355","224/18670",0.00340856519415306,0.00340856519415306,0.0306891411697409,"CORO1A/CCL22/BST1/PDE4D/PTK2B/CXCR4/NCKAP1L/PREX1/SBDS/TRPM4/LGALS3/RAC1/IL1RN/THBS1/CYP19A1/LYST/ADAM17/FCER1G/ITGB2/SYK/C3AR1/SCG2/AZU1/ANO6/IL17RA/HRH1/CCL23/CCL3",28
"GO:0097191","BP","GO:0097191","extrinsic apoptotic signaling pathway","28/1355","224/18670",0.00340856519415306,0.00340856519415306,0.0306891411697409,"BID/BAK1/BAX/HMOX1/PYCARD/TGFB1/LTBR/LGALS3/CASP9/SORT1/AGT/THBS1/PDPK1/AKT1/MCL1/ITPRIP/LMNA/PEA15/HIPK1/HMGB2/RET/MAPK7/SCG2/PPP1CA/PELI3/SIVA1/GPX1/TNFSF12",28
"GO:0016575","BP","GO:0016575","histone deacetylation","13/1355","77/18670",0.00342413094528255,0.00342413094528255,0.0307079128288083,"HDAC4/SIRT2/AKAP8/TGFB1/JDP2/MTA2/PINK1/ZBTB7B/SAP30/TADA3/HDAC3/PER1/SIRT7",13
"GO:0051702","BP","GO:0051702","interaction with symbiont","13/1355","77/18670",0.00342413094528255,0.00342413094528255,0.0307079128288083,"CTSG/VAPA/GAPDH/FN1/ZC3H12A/AZU1/CFL1/JUN/ANXA2/IGF2R/ANXA2P2/GPX1/CCL3",13
"GO:0055076","BP","GO:0055076","transition metal ion homeostasis","19/1355","133/18670",0.00343155547840476,0.00343155547840476,0.0307140360056578,"SLC11A1/ATP6AP1/FTL/HMOX1/CCDC22/SLC39A7/FBXL5/SLC31A2/SLC31A1/SLC39A6/ARF1/ATP6V0D1/MT1E/SLC30A1/PRND/PRNP/MT1X/MT1F/MT1M",19
"GO:0006606","BP","GO:0006606","protein import into nucleus","20/1355","143/18670",0.00349549047533024,0.00349549047533024,0.0311132409247071,"TNPO3/NFKBIA/TGFB1/TMCO6/IPO13/FAM53C/ARNTL/AGT/PRICKLE1/AKT1/HEATR3/LMNA/ZC3H12A/PRKCD/SYK/HDAC3/HCLS1/CHP1/FAM53B/FLNA",20
"GO:0030282","BP","GO:0030282","bone mineralization","17/1355","114/18670",0.00349911952639607,0.00349911952639607,0.0311132409247071,"SNX10/TGFB1/BMPR1A/PTK2B/SRGN/SBDS/TRPM4/GPC3/RSPO2/KLF10/OSR2/ADRB2/ANO6/FAM20C/SLC8A1/RFLNB/CCL3",17
"GO:0042035","BP","GO:0042035","regulation of cytokine biosynthetic process","17/1355","114/18670",0.00349911952639607,0.00349911952639607,0.0311132409247071,"CD4/TYROBP/MAP2K3/HMOX1/CD276/EBI3/KLF4/TLR4/THBS1/APOA2/MAPKAPK2/SYK/CYBB/PTAFR/CEBPB/AZU1/CARD9",17
"GO:0045732","BP","GO:0045732","positive regulation of protein catabolic process","27/1355","214/18670",0.00350347457593715,0.00350347457593715,0.0311132409247071,"SIRT2/CHFR/NSF/PSMC1/CCDC22/CSNK1A1/RNF19B/FBXL5/PTK2B/LRP1/EDEM1/MDM2/PRICKLE1/FURIN/AKT1/MSN/GPC3/LPCAT1/TRIB1/SNX33/PLK3/GBA/ZFAND2A/ATG7/DDRGK1/WWP2/TNFSF12",27
"GO:0030168","BP","GO:0030168","platelet activation","21/1355","153/18670",0.00352753985681609,0.00352753985681609,0.0312483466044237,"ACTB/DGKD/MYH9/MYL12A/P2RX1/PTPN6/PLEK/TLR4/TLN1/PDPK1/MERTK/GNA14/FCER1G/CSRP1/PRKCD/YWHAZ/SYK/ILK/F8/FLNA/CLIC1",21
"GO:0051170","BP","GO:0051170","import into nucleus","22/1355","163/18670",0.00353240609431939,0.00353240609431939,0.0312483466044237,"TNPO3/NFKBIA/TGFB1/HTATIP2/TMCO6/IPO13/FAM53C/ARNTL/AGT/PRICKLE1/AKT1/HEATR3/LMNA/ZC3H12A/PRKCD/SYK/HDAC3/HCLS1/PRKAG1/CHP1/FAM53B/FLNA",22
"GO:0051101","BP","GO:0051101","regulation of DNA binding","18/1355","124/18670",0.00363865474494233,0.00363865474494233,0.0321258623747662,"PLAUR/HIPK2/SIRT2/HMOX1/NFKBIA/TGFB1/LHX2/ID2/MMP8/PPARG/KLF4/HMGB2/TAF10/CTNNB1/DDIT3/JUN/DDRGK1/TMSB4X",18
"GO:0010742","BP","GO:0010742","macrophage derived foam cell differentiation","8/1355","36/18670",0.0036530121656188,0.0036530121656188,0.0321280972420202,"SOAT1/NFKBIA/TGFB1/PPARG/AGT/ABCA5/LPL/ALOX15B",8
"GO:0090077","BP","GO:0090077","foam cell differentiation","8/1355","36/18670",0.0036530121656188,0.0036530121656188,0.0321280972420202,"SOAT1/NFKBIA/TGFB1/PPARG/AGT/ABCA5/LPL/ALOX15B",8
"GO:0071241","BP","GO:0071241","cellular response to inorganic substance","27/1355","215/18670",0.00373731836921614,0.00373731836921614,0.0325998029153384,"RTF2/TIGAR/MCOLN1/HMOX1/TSPO/MAP1LC3A/SYT17/PPIF/PPARGC1A/SYT10/ID2/BECN1/ALOX5AP/CPNE8/AKT1/ALAD/NCF1/NCSTN/ANXA5/FBP1/CYBB/MT1E/PRNP/JUN/MT1X/MT1F/MT1M",27
"GO:0006754","BP","GO:0006754","ATP biosynthetic process","10/1355","52/18670",0.00374853479113814,0.00374853479113814,0.0325998029153384,"SLC25A13/PKM/ENO1/TGFB1/PPARGC1A/ATP5F1B/ATP5F1E/ALDOA/PINK1/TMSB4X",10
"GO:0032653","BP","GO:0032653","regulation of interleukin-10 production","10/1355","52/18670",0.00374853479113814,0.00374853479113814,0.0325998029153384,"TYROBP/PYCARD/VSIR/MMP8/TLR4/TLR2/TSLP/FCER1G/INAVA/SYK",10
"GO:0050885","BP","GO:0050885","neuromuscular process controlling balance","10/1355","52/18670",0.00374853479113814,0.00374853479113814,0.0325998029153384,"HEXB/SLC1A3/CDH23/MYO7A/ABR/GRIN2C/TPP1/GAA/GM2A/PSAP",10
"GO:0009201","BP","GO:0009201","ribonucleoside triphosphate biosynthetic process","12/1355","69/18670",0.00376310137532597,0.00376310137532597,0.0325998029153384,"SLC25A13/PKM/ENO1/NME3/TGFB1/IMPDH1/PPARGC1A/ATP5F1B/ATP5F1E/ALDOA/PINK1/TMSB4X",12
"GO:0034381","BP","GO:0034381","plasma lipoprotein particle clearance","12/1355","69/18670",0.00376310137532597,0.00376310137532597,0.0325998029153384,"SOAT1/HMOX1/NPC2/CLTA/NCEH1/APOA2/AP2M1/LRPAP1/ANXA2/AP2A1/ANXA2P2/APOC2",12
"GO:0002474","BP","GO:0002474","antigen processing and presentation of peptide antigen via MHC class I","15/1355","96/18670",0.00376389129315957,0.00376389129315957,0.0325998029153384,"PSMB1/VAMP3/CYBA/PSMD8/PSMC1/PSMA7/PSMD7/PSMD9/NCF2/NCF1/FCER1G/CYBB/PSMD2/IKBKG/PSMB3",15
"GO:1905037","BP","GO:1905037","autophagosome organization","15/1355","96/18670",0.00376389129315957,0.00376389129315957,0.0325998029153384,"TP53INP2/ULK2/CHMP4B/MAP1LC3A/MFN2/BECN1/RAB1A/RALB/ATG3/PINK1/RAB1B/GBA/STING1/ATG7/UBXN2B",15
"GO:1902107","BP","GO:1902107","positive regulation of leukocyte differentiation","20/1355","144/18670",0.0037896487528806,0.0037896487528806,0.0326880528667381,"CD4/TYROBP/RHOA/ATP6AP1/IL12RB1/CA2/TGFB1/VSIR/ID2/NCKAP1L/KLF10/ZBTB7B/NLRP3/SYK/TRIB1/JUN/HCLS1/FES/EVI2B/LILRB4",20
"GO:1904064","BP","GO:1904064","positive regulation of cation transmembrane transport","20/1355","144/18670",0.0037896487528806,0.0037896487528806,0.0326880528667381,"ATP1B3/BAX/KCNJ2/ACTN4/AGT/PDPK1/ARF1/PINK1/G6PD/STIM1/ADRB2/ANO6/KCNE1/STAC3/CHP1/FLNA/CALM1/TMSB4X/STIMATE/CHCHD10",20
"GO:0051489","BP","GO:0051489","regulation of filopodium assembly","9/1355","44/18670",0.00380278064195995,0.00380278064195995,0.0326880528667381,"CDC42/CAPZB/RHOQ/RAB17/MIEN1/PRKCD/ARF6/SRGAP2C/ARAP1",9
"GO:1901028","BP","GO:1901028","regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway","9/1355","44/18670",0.00380278064195995,0.00380278064195995,0.0326880528667381,"BID/BAK1/TP73/BAX/MPV17L/YWHAZ/YWHAB/SLC35F6/CHCHD10",9
"GO:1990845","BP","GO:1990845","adaptive thermogenesis","21/1355","154/18670",0.00381264115821633,0.00381264115821633,0.0327110931366048,"TFE3/PPARGC1A/PLCL1/MFN2/CXCR4/GADD45G/ARNTL/TLR4/PCTP/ADAM17/ACSL1/ADAMTS5/ZBTB7B/ABHD6/SYK/STAT6/ADRB2/HDAC3/CEBPB/DDIT3/GPR3",21
"GO:0032963","BP","GO:0032963","collagen metabolic process","17/1355","115/18670",0.00383548837864514,0.00383548837864514,0.0327300376151362,"VIM/PLOD1/ADAMTS2/CST3/TGFB1/PLOD3/VSIR/CTSD/MMP8/MMP19/PEPD/PPARG/CTSL/MMP7/FURIN/ADAM15/CTSB",17
"GO:1904375","BP","GO:1904375","regulation of protein localization to cell periphery","17/1355","115/18670",0.00383548837864514,0.00383548837864514,0.0327300376151362,"ACTB/TGFB1/RHOQ/LRP1/IQSEC2/LGALS3/PDPK1/AKT1/AP2M1/CDK5/ARF6/CNPY4/PTPN9/PRNP/RHOG/STAC3/SAPCD2",17
"GO:0097237","BP","GO:0097237","cellular response to toxic substance","30/1355","247/18670",0.00383640205225476,0.00383640205225476,0.0327300376151362,"SPI1/ACTB/MGST2/HMOX1/MAP1LC3A/GSR/PPIF/PPARGC1A/CAT/PRDX5/BECN1/RIPK3/ALOX5AP/GSTM3/MDM2/KLF4/SLC31A1/PRXL2C/PINK1/ZC3H12A/PRKCD/CYBB/PRDX3/MAPK7/STAT6/GSTK1/PSAP/SIRPA/GPX1/SRXN1",30
"GO:0043406","BP","GO:0043406","positive regulation of MAP kinase activity","31/1355","258/18670",0.00391610931209711,0.00391610931209711,0.0332782236587009,"MAP2K3/TP73/TGFB1/LAMTOR2/PTK2B/CXCR4/FLT3/GADD45G/DBNL/TLR4/THBS1/PDE6H/DUSP6/MAP3K6/FGD2/UBC/SHC1/PEA15/MAPKAPK2/INAVA/PROK2/SYK/RET/ILK/MAP2K1/CSPG4/FZD8/IRAK1/WNT7B/PTPN1/IKBKG",31
"GO:0021801","BP","GO:0021801","cerebral cortex radial glia guided migration","6/1355","22/18670",0.00392257065607354,0.00392257065607354,0.0332782236587009,"RTN4/CDK5/BMERB1/CTNNB1/SRGAP2C/SRGAP2",6
"GO:0022030","BP","GO:0022030","telencephalon glial cell migration","6/1355","22/18670",0.00392257065607354,0.00392257065607354,0.0332782236587009,"RTN4/CDK5/BMERB1/CTNNB1/SRGAP2C/SRGAP2",6
"GO:0032368","BP","GO:0032368","regulation of lipid transport","18/1355","125/18670",0.00396985720300632,0.00396985720300632,0.033607698384947,"ABCA7/TSPO/NFKBIA/SCP2/LRP1/PPARG/AGT/THBS1/CYP19A1/AKT1/APOA2/PRKCD/SYK/PRELID1/ANXA2/IRS2/ANXA2P2/APOC2",18
"GO:0043122","BP","GO:0043122","regulation of I-kappaB kinase/NF-kappaB signaling","29/1355","237/18670",0.00397616034150003,0.00397616034150003,0.033607698384947,"CD4/RHOA/LGALS1/HMOX1/VAPA/RIOK3/CCDC22/PYCARD/LTBR/IL1RN/TLR4/PDPK1/AKT1/PINK1/INAVA/ZC3H12A/CTNNB1/TNIP2/TRIM8/TMEM9B/PER1/IRAK1/CARD9/S100A4/FLNA/PELI1/SIRPA/DDRGK1/IKBKG",29
"GO:0046328","BP","GO:0046328","regulation of JNK cascade","24/1355","185/18670",0.00400040714207682,0.00400040714207682,0.0337500236080087,"HIPK2/RASSF2/PYCARD/HIPK3/LTBR/MMP8/PTK2B/GADD45G/DBNL/IL1RN/TLR4/AKT1/MAP3K6/FGD2/NCF1/PINK1/SYK/HDAC3/FZD8/PER1/CARD9/WNT7B/PTPN1/SIRPA",24
"GO:0009116","BP","GO:0009116","nucleoside metabolic process","16/1355","106/18670",0.00401343486806418,0.00401343486806418,0.0337973462573826,"UPP2/TYMP/RHOA/ADA2/UPB1/APOBEC3H/AHCY/NME3/IMPDH1/RHOQ/PUDP/CDA/TK2/APOBEC3B/UPP1/NUDT18",16
"GO:0001820","BP","GO:0001820","serotonin secretion","4/1355","10/18670",0.00406645308520609,0.00406645308520609,0.0339302274007557,"HRH3/P2RX1/FCER1G/SYK",4
"GO:0016559","BP","GO:0016559","peroxisome fission","4/1355","10/18670",0.00406645308520609,0.00406645308520609,0.0339302274007557,"ACOT8/SEC16B/PEX19/CRYZL2P-SEC16B",4
"GO:0044351","BP","GO:0044351","macropinocytosis","4/1355","10/18670",0.00406645308520609,0.00406645308520609,0.0339302274007557,"STX1B/PYCARD/MAPKAPK2/SNX33",4
"GO:0048102","BP","GO:0048102","autophagic cell death","4/1355","10/18670",0.00406645308520609,0.00406645308520609,0.0339302274007557,"CDKN2D/CTSV/LAMP1/ATG7",4
"GO:2000644","BP","GO:2000644","regulation of receptor catabolic process","4/1355","10/18670",0.00406645308520609,0.00406645308520609,0.0339302274007557,"FURIN/ANXA2/PTPN1/ANXA2P2",4
"GO:0002431","BP","GO:0002431","Fc receptor mediated stimulatory signaling pathway","20/1355","145/18670",0.00410409979151129,0.00410409979151129,0.0341193697611618,"CDC42/ACTB/HCK/LIMK1/ARPC3/ACTR3/NCKAP1L/ARPC1B/RAC1/MYO1G/ACTR2/PTPRJ/FCER1G/ARPC5/ARPC2/PRKCD/SYK/GRB2/ARPC4/ARPC1A",20
"GO:0006119","BP","GO:0006119","oxidative phosphorylation","20/1355","145/18670",0.00410409979151129,0.00410409979151129,0.0341193697611618,"UQCRC1/BID/RHOA/ABCD1/PGK1/PPIF/ATP5F1B/COX6A1/NDUFS7/ATP5F1E/COX4I1/NDUFA2/NDUFS6/NDUFB9/PINK1/NDUFS2/UQCRQ/COX8A/COX5A/CHCHD10",20
"GO:0051480","BP","GO:0051480","regulation of cytosolic calcium ion concentration","40/1355","357/18670",0.00411188166749792,0.00411188166749792,0.0341217982109692,"CD4/BAK1/PTGER3/CYBA/PRKACA/BAX/MCOLN1/CORO1A/TGFB1/GRIN2D/NCS1/CDH23/P2RX1/PTPN6/PDE4D/PTK2B/CXCR4/PTGFR/LRP1/TRPV5/TRPM4/AGT/TMBIM6/PDPK1/PLCB3/NPTN/GRIN2C/SELENON/PROK2/CDK5/CHD7/C3AR1/PRNP/DDIT3/GPR35/ANXA2/SLC8A1/CALM1/ANXA2P2/CCL3",40
"GO:0007044","BP","GO:0007044","cell-substrate junction assembly","15/1355","97/18670",0.00416104753329768,0.00416104753329768,0.0344044583515376,"RHOA/TRIP6/FN1/PTK2B/LRP1/SDC4/RAC1/TLN1/THBS1/PDPK1/PTPRJ/CD151/PLEC/LAMB3/S100A10",15
"GO:0150115","BP","GO:0150115","cell-substrate junction organization","15/1355","97/18670",0.00416104753329768,0.00416104753329768,0.0344044583515376,"RHOA/TRIP6/FN1/PTK2B/LRP1/SDC4/RAC1/TLN1/THBS1/PDPK1/PTPRJ/CD151/PLEC/LAMB3/S100A10",15
"GO:0061515","BP","GO:0061515","myeloid cell development","12/1355","70/18670",0.00424859103189382,0.00424859103189382,0.0350646490961793,"TYROBP/JMJD6/ATP6AP1/PTPN6/NCKAP1L/TLR2/MEIS1/G6PD/FAM20C/ANXA2/EVI2B/ANXA2P2",12
"GO:0071260","BP","GO:0071260","cellular response to mechanical stimulus","13/1355","79/18670",0.00430073094457613,0.00430073094457613,0.0354307861961083,"BAK1/CYBA/HDAC4/TGFB1/MTPN/LTBR/KCNJ2/AGT/RAC1/TLR4/MMP7/AKT1/ATP1A1",13
"GO:0051283","BP","GO:0051283","negative regulation of sequestering of calcium ion","18/1355","126/18670",0.00432555679623585,0.00432555679623585,0.0355709857763799,"CYBA/PRKACA/BAX/MCOLN1/CORO1A/TGFB1/PTPN6/PDE4D/PTK2B/PDPK1/PLCB3/SELENON/ANXA5/CHD7/DDIT3/SLC8A1/CALM1/CCL3",18
"GO:0002064","BP","GO:0002064","epithelial cell development","26/1355","207/18670",0.00436952121838856,0.00436952121838856,0.035740255661004,"VIM/FOSL2/TIGAR/B4GALT1/KLF5/PLOD3/PDE4D/PROX1/ONECUT2/CXCR4/RAP2C/ARNTL/HSD17B4/GSTM3/DMRT1/MYO7A/PDPK1/MSN/SIDT2/RILPL2/MARVELD2/CTNNB1/WNT7B/FLNA/PSAP/GPX1",26
"GO:0034284","BP","GO:0034284","response to monosaccharide","26/1355","207/18670",0.00436952121838856,0.00436952121838856,0.035740255661004,"NADK/CYBA/RHOA/PRKACA/AACS/LGALS1/CDK16/TGFB1/PPARGC1A/PTK2B/CAT/LRP1/TRPM4/LDHA/RAB11FIP5/RAC1/CTSV/THBS1/SIDT2/APOA2/C2CD2L/LPL/SLC8A1/IRS2/ATG7/SLC26A6",26
"GO:1903427","BP","GO:1903427","negative regulation of reactive oxygen species biosynthetic process","8/1355","37/18670",0.00436967566613222,0.00436967566613222,0.035740255661004,"RHOA/TSPO/ABCD1/GLA/MPV17L/ZC3H12A/SIRPA/MIR590",8
"GO:0001909","BP","GO:0001909","leukocyte mediated cytotoxicity","16/1355","107/18670",0.0044092724700022,0.0044092724700022,0.0357430550082424,"TYROBP/RAB27A/STXBP2/IL12RB1/CTSG/CORO1A/CTSH/PTPN6/ULBP1/RIPK3/ULBP2/ULBP3/LYST/ITGAM/AZU1/LAMP1",16
"GO:0030214","BP","GO:0030214","hyaluronan catabolic process","5/1355","16/18670",0.0044375803749962,0.0044375803749962,0.0357430550082424,"HEXB/TGFB1/GUSB/HYAL3/CHP1",5
"GO:0043217","BP","GO:0043217","myelin maintenance","5/1355","16/18670",0.0044375803749962,0.0044375803749962,0.0357430550082424,"EPB41L3/ABCD1/NDRG1/CXCR4/AKT1",5
"GO:0044794","BP","GO:0044794","positive regulation by host of viral process","5/1355","16/18670",0.0044375803749962,0.0044375803749962,0.0357430550082424,"VAPA/CFL1/ANXA2/IGF2R/ANXA2P2",5
"GO:0055119","BP","GO:0055119","relaxation of cardiac muscle","5/1355","16/18670",0.0044375803749962,0.0044375803749962,0.0357430550082424,"PDE4D/KCNJ2/ATP1A1/ATP2A2/SLC8A1",5
"GO:0071871","BP","GO:0071871","response to epinephrine","5/1355","16/18670",0.0044375803749962,0.0044375803749962,0.0357430550082424,"SIRT2/PRKACA/PPARGC1A/PDE4D/PENK",5
"GO:0097067","BP","GO:0097067","cellular response to thyroid hormone stimulus","5/1355","16/18670",0.0044375803749962,0.0044375803749962,0.0357430550082424,"CTSH/PPARGC1A/KLF9/CTSL/CTSB",5
"GO:0034767","BP","GO:0034767","positive regulation of ion transmembrane transport","21/1355","156/18670",0.00444062862244268,0.00444062862244268,0.0357430550082424,"ATP1B3/BAX/KCNJ2/ACTN4/AGT/PDPK1/ARF1/PINK1/G6PD/STIM1/ADRB2/PTAFR/ANO6/KCNE1/STAC3/CHP1/FLNA/CALM1/TMSB4X/STIMATE/CHCHD10",21
"GO:0042129","BP","GO:0042129","regulation of T cell proliferation","21/1355","156/18670",0.00444062862244268,0.00444062862244268,0.0357430550082424,"CD4/IL12RB1/CORO1A/PYCARD/CD276/EBI3/TGFB1/VSIR/PTPN6/NCKAP1L/SDC4/RIPK3/LGALS3/VSIG4/ZBTB7B/SYK/CTNNB1/CCDC88B/PRNP/CEBPB/PELI1",21
"GO:1903039","BP","GO:1903039","positive regulation of leukocyte cell-cell adhesion","27/1355","218/18670",0.004519261413191,0.004519261413191,0.0363118228836734,"CD4/RHOA/CDC42/IL12RB1/LGALS1/SIRPB1/CORO1A/PYCARD/CD276/EBI3/TGFB1/VSIR/PTPN6/NCKAP1L/RAC1/PDPK1/AKT1/ITGB2/ZBTB7B/NLRP3/SYK/CCDC88B/PTAFR/GRB2/IRAK1/LILRB4/SIRPA",27
"GO:1903037","BP","GO:1903037","regulation of leukocyte cell-cell adhesion","35/1355","304/18670",0.00455754394453473,0.00455754394453473,0.0365549484654305,"CD4/RHOA/CDC42/IL12RB1/LGALS1/SIRPB1/CORO1A/PYCARD/CD276/EBI3/TGFB1/VSIR/PTPN6/NCKAP1L/SDC4/LGALS3/RAC1/KLF4/PDPK1/AKT1/VSIG4/ITGB2/ZBTB7B/NLRP3/ZC3H12A/SYK/CCDC88B/PTAFR/PRNP/CEBPB/GRB2/IRAK1/LILRB4/PELI1/SIRPA",35
"GO:0033157","BP","GO:0033157","regulation of intracellular protein transport","30/1355","250/18670",0.00457354308595181,0.00457354308595181,0.0365714157345964,"BID/PRKACA/TP73/EMD/TGFB1/TMEM30A/SEC16B/CAMK1/EDEM1/OS9/MDM2/LCP1/PINK1/ITGB2/ZC3H12A/PRKCD/CDK5/YWHAZ/YWHAB/ITGAM/HDAC3/PRNP/ABLIM3/PLK3/HCLS1/KCNE1/CHP1/PTPN1/FLNA/CRYZL2P-SEC16B",30
"GO:0002758","BP","GO:0002758","innate immune response-activating signal transduction","17/1355","117/18670",0.00458828051673976,0.00458828051673976,0.0365714157345964,"PSMB1/PRKACA/PSMD8/PSMC1/PSMA7/HCK/PSMD7/PSMD9/PDPK1/FCER1G/PRKCD/SYK/PSMD2/CARD9/LILRA2/IKBKG/PSMB3",17
